file, line number,spanish prep found,index of spanish prep,code,original Spanish,original English,Column1
3body.txt,7895,de,,,Debes haber pensado en las consecuencias de toda esta destrucciÛn.,You must have considered the consequences of all this destruction.,
3body.txt,7927,a,,RE,No le dirÈ nada a Noticias de la Gran ProducciÛn.,I have nothing to say to the Great Production News.,
3body.txt,7945,de,,,No le dirÈ nada a Noticias de la Gran ProducciÛn.,I have nothing to say to the Great Production News.,
3body.txt,7966,en,,MO,No pregunto en nombre del periÛdico.,I'm not asking on behalf of the paper.,
3body.txt,8045,de,,,Nadie sabe quÈ pasa detr·s de esas puertas.,No one knows what goes on behind those gates.,
3body.txt,8120,de,,,Hay tormentas de repente.,Clear weather turns stormy.,
3body.txt,8216,en,,IS,Este libro influyÛ mucho en Occidente.,This book was very influential in the West.,
3body.txt,8245,de,,,Se trata de cÛmo la gente envenena el mundo.,It's about how people are poisoning the world.,
3body.txt,8267,con,,CO,Es como leer el futuro si continuamos con esta destrucciÛn.,It's like reading into the future if we persist with this destruction.,
3body.txt,8277,a,,PU,AquÌ volvemos a recordar que en la naturaleza nada existe en soledad.,Here again we are reminded that in nature nothing exists alone.,
3body.txt,8291,en,,MO,AquÌ volvemos a recordar que en la naturaleza nada existe en soledad.,Here again we are reminded that in nature nothing exists alone.,
3body.txt,8427,a,,DE,No vi a dÛnde iba.,I didn't see where I was going.,
3body.txt,8541,en,,MO,Est· en otro idioma.,It's in English.,
3body.txt,8552,a,,XXXX,¬øDe qui√©n m√°s iba a ser?,Who else's could it be?,
3body.txt,8570,de,,,øDe quiÈn m·s iba a ser?,Who else's could it be?,
3body.txt,8677,a,,DE,LlÈvenla a la direcciÛn.,Take her to Division Headquarters.,
3body.txt,8850,por,,ID,øSabes por quÈ?,Do you know why?,
3body.txt,8901,para,,PE,Para muchos en el partido esto te hace irredimible.,In the eyes of many in the Party this makes you irredeemable.,
3body.txt,8916,en,,SS,Para muchos en el partido esto te hace irredimible.,In the eyes of many in the Party this makes you irredeemable.,
3body.txt,8945,de,,,No lo veo de esa forma.,But I don't see it that way.,
3body.txt,9020,de,,,Debes firmar este documento y tomar una clase de polÌtica y volver·s al Cuerpo de ConstrucciÛn.,All you need to do is sign this paper take a political class and you'll be approved to rejoin the Construction Corps.,
3body.txt,9021,al,,DE,Debes firmar este documento y tomar una clase de polÌtica y volver·s al Cuerpo de ConstrucciÛn.,All you need to do is sign this paper take a political class and you'll be approved to rejoin the Construction Corps.,
3body.txt,9025,por,,ID,Quiero leerlo por favor.,I'd like to read it please.,
3body.txt,9066,en,,RE,ConfÌa en mÌ. Este documento no tiene que ver con el libro imperialista.,You can trust me on this. This document has nothing to do with the Imperialist book.,
3body.txt,9067,con,,CO,ConfÌa en mÌ. Este documento no tiene que ver con el libro imperialista.,You can trust me on this. This document has nothing to do with the Imperialist book.,
3body.txt,9116,en,,SS,Pero hay otros en su campo que a˙n difunden ideas peligrosas.,But there are others in his field still spreading dangerous ideas.,
3body.txt,9144,contra,,RS,No tenemos pruebas contra ellos.,We lack evidence against them.,
3body.txt,9167,con,,COA,No vi a mi padre con ninguna de estas personas.,I've never seen my father with any of these people.,
3body.txt,9170,de,,,No vi a mi padre con ninguna de estas personas.,I've never seen my father with any of these people.,
3body.txt,9295,de,,,Si no firmas te procesar· la ComisiÛn de Control Militar.,If you fail to sign the Military Control Commission will prosecute you.,
3body.txt,9420,de,,,Soy Lei Zhicheng comisario polÌtico de la Base Costa Roja.,I am Lei Zhicheng Political Commissar of Red Coast Base.,
3body.txt,9441,en,,SP,√âl es Yang Weining ingeniero en jefe de la Base Costa Roja.,This is Yang Weining Chief Engineer of Red Coast Base.,
3body.txt,9445,de,,,√âl es Yang Weining ingeniero en jefe de la Base Costa Roja.,This is Yang Weining Chief Engineer of Red Coast Base.,
3body.txt,9516,en,,SS,La posible extensiÛn... . La posible existencia de lÌmites de fase en la zona de radiaciÛn solar y sus caracterÌsticas reflectivas.,"The Possible Extenses of... ""The Possible Existence of Phase Boundaries within the Solar Radiation Zone and Their Reflective Characteristics.""",
3body.txt,9520,de,,,La posible extensiÛn... . La posible existencia de lÌmites de fase en la zona de radiaciÛn solar y sus caracterÌsticas reflectivas.,"The Possible Extenses of... ""The Possible Existence of Phase Boundaries within the Solar Radiation Zone and Their Reflective Characteristics.""",
3body.txt,9616,en,,MO,Que te rehabilites aquÌ y no en prisiÛn.,Rehabilitate yourself here rather than prison.,
3body.txt,9641,en,,SS,Estamos en una base militar.,This is a military base.,
3body.txt,9652,a,,PU,La investigaciÛn aquÌ es altamente clasificada. Y dado tu estatus si te quedas no volver·s a salir.,The research here is of the highest security classification. And given your status if you stay you will never leave.,
3body.txt,9720,de,,,Me quedarÈ aquÌ el resto de mi vida.,I will stay here for the rest of my life.,
3body.txt,9795,de,,,M·s de lo que crees y menos de lo que quieres.,More than you think. Less than you want.,
3body.txt,9817,con,,CO,øPasÛ algo con los Cinco de Oxford?,Anything happening with the Oxford five?,
3body.txt,9820,de,,,øPasÛ algo con los Cinco de Oxford?,Anything happening with the Oxford five?,
3body.txt,9870,de,,,Hay un video extraÒo de Salazar la noche del funeral de Ye.,Some strange CCTV footage on Salazar the night of Vera Ye's funeral.,
3body.txt,9903,desde,,SO,Se le ve poco en p˙blico desde 1984.,Rarely seen in public since 1984.,
3body.txt,9916,en,,IS,Se le ve poco en p˙blico desde 1984.,Rarely seen in public since 1984.,
3body.txt,9928,desde,,SO,No se ha escrito casi nada sobre Èl en 42 aÒos desde que dirige la petrolera del pap·.,Next to nothing written about him for 42 years since he took over daddy's oil company.,
3body.txt,9939,sobre,,RT,No se ha escrito casi nada sobre Èl en 42 aÒos desde que dirige la petrolera del pap·.,Next to nothing written about him for 42 years since he took over daddy's oil company.,
3body.txt,9941,en,,ST,No se ha escrito casi nada sobre Èl en 42 aÒos desde que dirige la petrolera del pap·.,Next to nothing written about him for 42 years since he took over daddy's oil company.,
3body.txt,9966,en,,SS,øAdÛnde fue en ese helicÛptero?,Where'd he go in that helicopter?,
3body.txt,9975,por,,CA,Lo perdimos en el Atl·ntico por un fallo del satÈlite.,We lost him over the Atlantic. Satellite malfunction.,
3body.txt,9991,en,,SS,Lo perdimos en el Atl·ntico por un fallo del satÈlite.,We lost him over the Atlantic. Satellite malfunction.,
3body.txt,10070,de,,,øY lo de Teher·n?,Now what about that thing in Tehran?,
3body.txt,10095,de,,,El casco de bicicleta.,The shiny bicycle helmet?,
3body.txt,10176,para,,PU,Los iranÌes no han colaborado para nada.,The Iranians have been less than completely helpful.,
3body.txt,10220,de,,SO,Clarence te despidieron de Scotland Yard MI5 y OSCT. Debe ser un rÈcord.,Clarence you've been fired from Scotland Yard MI5 and OSCT. That must be some kind of record.,
3body.txt,10226,para,,PU,Me ha servido para mi carrera.,I've got a knack for failing upwards.,
3body.txt,10450,por,,ID,Pero no logro entender por quÈ se suicidarÌa.,But I just can't wrap my head around it why she would do that.,
3body.txt,10516,en,,SS,Las cosas no iban bien en el trabajo.,Her work... Things weren't going well.,
3body.txt,10575,por,,CA,PerdÛn por preguntar pero ødejÛ una nota o alguna explicaciÛn?,I'm sorry to ask but did she leave a note or any explanation?,
3body.txt,10627,a,,RE,Le preguntÛ a Saul sobre Dios.,She asked Saul about God.,
3body.txt,10639,sobre,,TO,Le preguntÛ a Saul sobre Dios.,She asked Saul about God.,
3body.txt,10689,sobre,,TO,øSobre Dios?,About God?,
3body.txt,10716,en,,TO,No creemos en la existencia de Dios.,We're not believers in this house.,
3body.txt,10720,de,,,No creemos en la existencia de Dios.,We're not believers in this house.,
3body.txt,10795,de,,,øHizo algo fuera de lo normal?,Did she do anything strange?,
3body.txt,11166,en,,ST,En otra vida.,In another life.,
3body.txt,11291,en,,ST,En sÛlo tres meses ves tu primera prueba.,Only three months and you get to see your first test.,
3body.txt,11670,de,,,Wade quiere uno de estos cascos.,Wade really wants one of these helmets.,
3body.txt,11820,de,,,Ese casco de bicicleta parece caro.,That bicycle helmet looks expensive.,
3body.txt,11877,a,,RE,SÌ si les pasa a los cientÌficos.,Yes if they happen to scientists.,
3body.txt,11920,de,,,Los suicidios si son de cientÌficos.,Suicides if they happen to scientists.,
3body.txt,11945,de,,,Cualquier cosa rara de los cientÌficos es relevante.,Anything strange happening to scientists is relevant.,
3body.txt,11967,con,,CO,Cualquiera relacionado con algo raro de los cientÌficos es relevante. øQuiÈn decide eso?,Anyone connected to anything strange happening to scientists is relevant. Who decides what's relevant?,
3body.txt,11970,de,,,Cualquiera relacionado con algo raro de los cientÌficos es relevante. øQuiÈn decide eso?,Anyone connected to anything strange happening to scientists is relevant. Who decides what's relevant?,
3body.txt,12120,de,,,No les gusta la nociÛn de que la ciencia no tenga base.,They're not too keen on the notion of science being broken.,
3body.txt,12195,de,,,AlÈgrate de no ser cientÌfico.,Just be glad you're not a scientist.,
3body.txt,12201,para,,PU,Una Època de mierda para ser cientÌfico.,Shit time to be a scientist.,
3body.txt,12220,de,,,Una Època de mierda para ser cientÌfico.,Shit time to be a scientist.,
3body.txt,12277,a,,PU,øVinimos a que me reprendas?,Is that why we're here? This an intervention?,
3body.txt,12327,a,,PU,øA quÈ vinimos?,Well what are we doing here?,
3body.txt,12441,en,,ST,Me pediste que viniera y vine. En esta noche sin luna en este lugar hermoso.,You asked me to come here I am on this moonless night in this beautiful place.,
3body.txt,12443,sin,,AD,Me pediste que viniera y vine. En esta noche sin luna en este lugar hermoso.,You asked me to come here I am on this moonless night in this beautiful place.,
3body.txt,12449,sin,,AD,Me pediste que viniera y vine. En esta noche sin luna en este lugar hermoso.,You asked me to come here I am on this moonless night in this beautiful place.,
3body.txt,12502,a,,ST,Me dijo que mirara al cielo a medianoche y me dio esto.,She said to look at the sky at midnight and gave me this.,
3body.txt,12521,al,,DE,Me dijo que mirara al cielo a medianoche y me dio esto.,She said to look at the sky at midnight and gave me this.,
3body.txt,12545,de,,,Es de un cereal.,It came out of a breakfast cereal.,
3body.txt,12578,desde,,SO,No lo hacen desde 1963.,They haven't made it since 1963.,
3body.txt,12651,para,,PU,Para no influirte.,No confirmation bias.,
3body.txt,12700,por,,CA,Es por la ciencia viejo.,Science dude.,
3body.txt,12725,por,,CA,Por eso est·s aquÌ øbueno?,That's why you're here okay?,
3body.txt,12775,por,,CA,Gracias por venir.,Thank you for being here.,
3body.txt,12971,al,,PE,El nombre debe reflejar lo que se siente al comer el cereal.,The name should reflect and support what it feels like to eat the cereal.,??
3body.txt,13102,a,,XXXX,No todos aqu√≠ est√°n de acuerdo con lo que se va a hacer.,Not everyone here agrees with what is about to be done.,
3body.txt,13117,con,,CO,No todos aquÌ est·n de acuerdo con lo que se va a hacer.,Not everyone here agrees with what is about to be done.,
3body.txt,13120,de,,,No todos aquÌ est·n de acuerdo con lo que se va a hacer.,Not everyone here agrees with what is about to be done.,
3body.txt,13125,por,,CA,Es por tu estatus polÌtico.,Given your political status.,
3body.txt,13150,por,,CA,Por recomendaciÛn del ingeniero en jefe Yang decidimos contarte el objetivo del Proyecto Costa Roja.,On Chief Engineer Yang's recommendation we have decided to inform you of the true nature of the Red Coast Project.,
3body.txt,13166,en,,SP,Por recomendaciÛn del ingeniero en jefe Yang decidimos contarte el objetivo del Proyecto Costa Roja.,On Chief Engineer Yang's recommendation we have decided to inform you of the true nature of the Red Coast Project.,
3body.txt,13320,de,,,Costa Roja no es un programa de armas.,Red Coast is not an experimental weapons program.,
3body.txt,13395,de,,,Los sistemas de armas no precisan modulaciÛn de frecuencia.,Frequency modulation is not necessary for weapons systems.,
3body.txt,13426,para,,PU,No es necesario para el armamento.,It is not necessary for weaponization.,
3body.txt,13451,para,,PU,Pero sÌ para la comunicaciÛn.,But it is necessary for communication.,
3body.txt,13667,con,,COA,øLa comunicaciÛn con quiÈn?,Communication... with whom?,
3body.txt,13691,en,,SS,Con quien sea que estÈ en el exterior.,With whomever is out there.,
3body.txt,13692,con,,COA,Con quien sea que estÈ en el exterior.,With whomever is out there.,
3body.txt,13825,por,,ID,øNo quieres saber por quÈ parpadean las estrellas?,Don't you want to know why the stars flickered for you?,
3body.txt,13870,de,,,Es lo que Vera jugaba antes de suicidarse.,This is what Vera was playing before she killed herself.,
3body.txt,13895,de,,,Tu misiÛn es resolver el acertijo de este mundo.,Your mission is to solve the riddle of this world.,
3body.txt,13945,de,,,Hay alguien detr·s de todo.,There's someone behind everything.,
yellowstone.txt,27,a,,DE,Montana se ir· a la quiebra.,This state's gonna go bankrupt.,
yellowstone.txt,70,de,,,A mÌ me parece un motivo de destituciÛn.,Sounds like an impeachable offense to me.,
yellowstone.txt,141,en,,MO,Lo digo muy en serio.,I really mean it.,
yellowstone.txt,152,a,,IS,El Departamento del Interior ha aprobado dos oleoductos a travÈs de la Reserva.,The Department of Interior has approved two pipelines through the reservation.,??
yellowstone.txt,170,de,,,El Departamento del Interior ha aprobado dos oleoductos a travÈs de la Reserva.,The Department of Interior has approved two pipelines through the reservation.,
yellowstone.txt,216,en,,SS,Porque sÈ quiÈn quiere su cargo y utilizar·n esto en su contra.,Because I know who's coming after your office and they'll use this against you.,
yellowstone.txt,245,de,,,Si el estado de Montana mata el rebaÒo øle pagan algo?,If the state kills the herd will they pay you back?,
yellowstone.txt,270,de,,,No sÈ cÛmo reconstruir un siglo de genÈtica.,I don't know how we rebuild a hundred years of genetics.,
yellowstone.txt,296,al,,DE,Tenemos que trasladar el rebaÒo al sur.,Need to move our herd down south.,
yellowstone.txt,346,al,,DI,14 al mes.,1.4 a month.,periocidad
yellowstone.txt,367,con,,COA,IrÈ con el rebaÒo.,I'll go with the herd.,
yellowstone.txt,402,a,,DE,øA dÛnde?,Where?,
yellowstone.txt,441,en,,ST,Alg˙n sitio donde no nieve en invierno.,Somewhere where is doesn't snow in the winter.,
yellowstone.txt,475,por,,ID,øPor quÈ no me dijiste que se cayÛ del caballo?,Why didn't you just tell me he fell off his horse?,
yellowstone.txt,545,de,,,Hay algo que puedo hacer pero si lo hago jam·s podr·s marcharte de aquÌ.,There's a thing I could do but if I do it you don't ever leave this place.,
yellowstone.txt,570,de,,,Ser·s parte de este rancho hasta que mueras.,You'll be part of this ranch until the day you die.,
yellowstone.txt,572,hasta,,IT,Ser·s parte de este rancho hasta que mueras.,You'll be part of this ranch until the day you die.,
yellowstone.txt,639,sobre,,TO,Sobre mi hija.,About my daughter.,
yellowstone.txt,675,por,,CA,Le mataste por eso.,Um... You killed him over it.,
yellowstone.txt,745,de,,,HablÛ de ella...,He... He talked about her...,
yellowstone.txt,825,por,,ID,øY por quÈ te molestÛ?,Why did it bother you?,
yellowstone.txt,952,a,,DE,Lo cual me lleva a la siguiente pregunta...,Which leads me to my next question...,
yellowstone.txt,990,entre,,RS,øHay algo entre mi hija y t˙?,Is something going on between you and my daughter?,
yellowstone.txt,1050,por,,CA,Solo tienes que luchar por mÌ para proteger a alguien del rancho o al propio rancho.,The only time you fight working for me is to protect somebody on this ranch or the ranch itself.,
yellowstone.txt,1051,para,,PU,Solo tienes que luchar por mÌ para proteger a alguien del rancho o al propio rancho.,The only time you fight working for me is to protect somebody on this ranch or the ranch itself.,
yellowstone.txt,1126,para,,RE,Hace mucho tiempo los vaqueros llegaban trabajaban para alg˙n rancho y luego desaparecÌan.,A long time ago cowboys would drift in and get work on some outfit then disappear.,
yellowstone.txt,1217,con,,CO,Descubres muy r·pido quiÈn est· comprometido con la marca cuando saben que tambiÈn tienen que llevarla.,You find out real fast who's willing to ride for the brand when they learn they gotta wear it.,
yellowstone.txt,1245,de,,,DespuÈs de eso dejaron de robarnos el ganado.,Our cattle stopped getting stolen after that.,
yellowstone.txt,1275,por,,IT,Te comprometes con este rancho de por vida.,You are committing yourself to this ranch for the rest of life.,
yellowstone.txt,1292,con,,CO,Te comprometes con este rancho de por vida.,You are committing yourself to this ranch for the rest of life.,
yellowstone.txt,1295,de,,,Te comprometes con este rancho de por vida.,You are committing yourself to this ranch for the rest of life.,
yellowstone.txt,1347,hasta,,IT,Tendr·s un hogar hasta el dÌa que te mueras... o el rancho ya no exista.,You will have a home till the day you die... or this ranch is no more.,
yellowstone.txt,1350,por,,CA,Bien... Eso es algo por lo que de verdad merece la pena luchar.,Now... that is something worth fighting for.,
yellowstone.txt,1370,de,,,Bien... Eso es algo por lo que de verdad merece la pena luchar.,Now... that is something worth fighting for.,
yellowstone.txt,1440,entre,,RS,No esto es entre t˙ y los vaqueros que lo llevan.,Nah this is between you and the cowboys that wear it.,
yellowstone.txt,1552,a,,DE,Otro viaje de vuelta a Wyoming.,Another ride back to Wyoming.,
yellowstone.txt,1570,de,,MO,Otro viaje de vuelta a Wyoming.,Another ride back to Wyoming.,
yellowstone.txt,1595,de,,SO,Pero de ese no volver·s.,But you ain't coming back from the next one.,
yellowstone.txt,1677,a,,XXXX,Ma√±ana te va a doler.,You gonna hurt tomorrow!,
yellowstone.txt,1871,al,,DE,Dale cartas al chico.,Let's deal the kid in.,
yellowstone.txt,1925,por,,ID,øPor quÈ los vaqueros se levantan a las tres si no desayunan hasta las seis?,Why do cowboys get up at three in the morning if breakfast is served at six?,
yellowstone.txt,1927,a,,ST,øPor quÈ los vaqueros se levantan a las tres si no desayunan hasta las seis?,Why do cowboys get up at three in the morning if breakfast is served at six?,
yellowstone.txt,1947,hasta,,IT,øPor quÈ los vaqueros se levantan a las tres si no desayunan hasta las seis?,Why do cowboys get up at three in the morning if breakfast is served at six?,
yellowstone.txt,1991,en,,TO,Y en eso tardas tres horas øno?,Takes you three hours does it?,
yellowstone.txt,2042,con,,ME,Los vaqueros presumen de honestidad pero todos los dÌas los comienzas con una mentira.,So cowboys pride themselves on honesty but you start every day with a lie.,
yellowstone.txt,2045,de,,,Los vaqueros presumen de honestidad pero todos los dÌas los comienzas con una mentira.,So cowboys pride themselves on honesty but you start every day with a lie.,
yellowstone.txt,2102,a,,ST,No se desayuna a las seis.,Breakfast ain't at six.,
yellowstone.txt,2127,a,,ST,No a las seis estaremos descargando camiones.,No we'll be unloading trailers by six.,
yellowstone.txt,2152,a,,ST,Ya pero cuando programamos una operaciÛn a las siete no queremos decir las 5:45.,Yes and when we schedule a surgery at seven we don't mean 5:45.,
yellowstone.txt,2202,a,,ST,øY a quÈ hora es el desayuno?,So what time is breakfast?,
yellowstone.txt,2245,de,,,Ese es uno de los grandes misterios de la vida.,That is one of life's great mysteries.,
yellowstone.txt,2270,de,,,Esa serÌa una buena forma de perderse el desayuno.,That's a good way to miss breakfast altogether.,
yellowstone.txt,2296,al,,IT,VolverÈ al mediodÌa.,Back around noon.,
yellowstone.txt,2325,por,,,Esto tambiÈn es una prueba por si te lo preguntabas.,This is a test too in case you were wondering.,
yellowstone.txt,2550,por,,,Oye calma. Lo siento por el vaquero que tenga que domarte.,Easy... Hey easy. I feel sorry for the cowboy who's gotta to break you.,
yellowstone.txt,2692,con,,COM,No hay que seguir con las de dos aÒos.,Naw we gotta work the two year-olds.,
yellowstone.txt,2695,de,,,No hay que seguir con las de dos aÒos.,Naw we gotta work the two year-olds.,
yellowstone.txt,2714,sobre,,IT,VolverÈ sobre las seis.,Be home around six.,
yellowstone.txt,2726,para,,PU,Vale øquÈ quieres para cenar?,All right. What do you want for supper?,
yellowstone.txt,2820,de,,SO,Primero tienes que cenar o te consumir·s de tanto quererme.,You gotta have supper first. You're gonna wither away from loving me.,
yellowstone.txt,2845,de,,,No es mala forma de morir.,That's not a bad way to go.,
yellowstone.txt,2852,a,,TD,Bueno te verÈ a las seis.,All right I'll see you at six.,
yellowstone.txt,2895,de,,SO,øNo te duelen los pies de llevar todo el dÌa las botas?,Ain't your feet sore from being in them boots all day?,
yellowstone.txt,2946,al,,MO,Pero al menos es un dolor seco.,But uh at least it's a dry sore.,
yellowstone.txt,2996,al,,MO,SÌ la gente siempre se queja del calor pero luego dicen al menos es un calor seco.,Yeah people always complain about the heat but then they say at least it's a dry heat.,
yellowstone.txt,3027,a,,SS,DedÌcate a lo tuyo cielo.,Stay in your lane baby.,??
yellowstone.txt,3120,de,,,Los masajes de pies.,Foot rubs.,
yellowstone.txt,3145,de,,,Masajes de pies.,Foot rubs.,
yellowstone.txt,3195,de,,,Un masaje de espalda estarÌa bien.,Maybe some back rubs would be good.,
yellowstone.txt,3250,por,,IS,Tienes vÌa libre por toda la autopista.,The whole freeway is fair game.,
yellowstone.txt,3366,en,,MO,De broma nada lo digo muy en serio.,I am not joking. I'm very serious.,
yellowstone.txt,3370,de,,,De broma nada lo digo muy en serio.,I am not joking. I'm very serious.,
yellowstone.txt,3445,de,,,A˙n no has terminado de trabajar Jimmy.,Your work day ain't over Jimmy.,
yellowstone.txt,3570,de,,,Eso dices siempre y nunca lo haces y ya hay un montÛn de esas hijas de puta.,You say that every day and then you never do it and now there's a whole pile of them sons of bitches.,
yellowstone.txt,3595,de,,,Una montaÒita de chapas.,A little bottle cap mountain.,
yellowstone.txt,3667,con,,CO,Espero que con la suerte que tienes compres loterÌa.,I hope you're buying lottery tickets. Lucky as you got.,
yellowstone.txt,3702,a,,XXXX,¬øQu√© vas a hacer?,What you gonna do?,
yellowstone.txt,3866,en,,SS,No est·s en posiciÛn de negociar.,You are not in a position to negotiate.,
yellowstone.txt,3870,de,,,No est·s en posiciÛn de negociar.,You are not in a position to negotiate.,
yellowstone.txt,3927,a,,DE,øA dÛnde las llev·is?,Where are you taking them?,
yellowstone.txt,3966,en,,IS,Hemos arrendado tierras en el noroeste de Texas.,We leased some ground in the panhandle of Texas.,
yellowstone.txt,3970,de,,,Hemos arrendado tierras en el noroeste de Texas.,We leased some ground in the panhandle of Texas.,
yellowstone.txt,4066,en,,ST,Bueno al menos no pasar·n frÌo en invierno.,Well at least they won't be cold in the winter.,
yellowstone.txt,4071,al,,MO,Bueno al menos no pasar·n frÌo en invierno.,Well at least they won't be cold in the winter.,
yellowstone.txt,4116,en,,ST,Tendr·n frÌo de sobra en invierno.,They're gonna be plenty cold in the winter.,
yellowstone.txt,4120,de,,,Tendr·n frÌo de sobra en invierno.,They're gonna be plenty cold in the winter.,
yellowstone.txt,4195,de,,,Me ha ayudado m·s de lo que crees...,It helped me more than you know I've...,
yellowstone.txt,4203,desde,,SO,Me consuela todos los dÌas desde que me lo dijiste y... todas las noches.,I've leaned on it every day since you said it and... every night.,
yellowstone.txt,4226,para,,PU,Mira a veces creo que Dios nos envÌa tragedias para que podamos contar a la siguiente generaciÛn de sufridores cÛmo las superamos si es que eso tiene alg˙n sentido.,You know I think sometimes how we survived it to the next generation of sufferers if that makes any sense. God gives us tragedies so we can pass along,
yellowstone.txt,4227,a,,IT,Mira a veces creo que Dios nos envÌa tragedias para que podamos contar a la siguiente generaciÛn de sufridores cÛmo las superamos si es que eso tiene alg˙n sentido.,You know I think sometimes how we survived it to the next generation of sufferers if that makes any sense. God gives us tragedies so we can pass along,
yellowstone.txt,4245,de,,,Mira a veces creo que Dios nos envÌa tragedias para que podamos contar a la siguiente generaciÛn de sufridores cÛmo las superamos si es que eso tiene alg˙n sentido.,You know I think sometimes how we survived it to the next generation of sufferers if that makes any sense. God gives us tragedies so we can pass along,
yellowstone.txt,4252,a,,RE,Y puede que alg˙n dÌa gracias a todo ese conocimiento desaparezcan las tragedias.,And maybe someday all that knowledge leads to no tragedies at all.,
yellowstone.txt,4352,a,,XXXX,Tengo que pedirle algo a Kayce pero ambos sabemos quiÈn lleva los pantalones en vuestra relaciÛn asÌ que me saltarÈ el intermediario y te lo pregunto a ti.,I got something to ask Kayce but we both know who wears the pants in your deal so I'm just gonna cut out the middle man and ask you.,
yellowstone.txt,4366,en,,SS,Tengo que pedirle algo a Kayce pero ambos sabemos quiÈn lleva los pantalones en vuestra relaciÛn asÌ que me saltarÈ el intermediario y te lo pregunto a ti.,I got something to ask Kayce but we both know who wears the pants in your deal so I'm just gonna cut out the middle man and ask you.,
yellowstone.txt,4416,en,,SS,Me necesitan en Helena.,I'm needed in Helena.,
yellowstone.txt,4442,con,,CO,Necesito a Rip con el ganado y no tengo a nadie que se encargue de este sitio.,I need Rip with the cattle and I have no one to run this place.,
yellowstone.txt,4445,de,,,Necesito a Rip con el ganado y no tengo a nadie que se encargue de este sitio.,I need Rip with the cattle and I have no one to run this place.,
yellowstone.txt,4470,de,,,Al lado de la Reserva tenemos algo llamado Campamento Este.,Next to the reservation is what's called East Camp.,
yellowstone.txt,4471,al,,RS,Al lado de la Reserva tenemos algo llamado Campamento Este.,Next to the reservation is what's called East Camp.,
yellowstone.txt,4502,a,,IN,øA cambio de quÈ?,In exchange for what?,
yellowstone.txt,4520,de,,,øA cambio de quÈ?,In exchange for what?,
yellowstone.txt,4545,de,,,El rancho no podr· ser alg˙n dÌa de Tate si lo perdemos.,The ranch can't be Tate's some day if the ranch isn't here.,
yellowstone.txt,4570,de,,SO,Necesito su ayuda la de todos vosotros.,I need his help. I need it from all of you.,
yellowstone.txt,4752,a,,RE,Cargaremos estos cuatro camiones y nos pondremos en marcha. Le dirÈ a Lloyd que cargue los dem·s y los envÌe allÌ abajo.,We'll load up these four trucks and we'll hit the road and I'll get Lloyd to load up the rest and get 'em down there.,
yellowstone.txt,4766,en,,MO,Cargaremos estos cuatro camiones y nos pondremos en marcha. Le dirÈ a Lloyd que cargue los dem·s y los envÌe allÌ abajo.,We'll load up these four trucks and we'll hit the road and I'll get Lloyd to load up the rest and get 'em down there.,
yellowstone.txt,4776,para,,PU,øYa tienes una cuadrilla para ayudarte allÌ abajo?,You figure out a crew to help when you get down there?,
yellowstone.txt,4842,con,,CO,No quiero que se haga el vaquero con nuestros caballos de exhibiciÛn.,I don't need him cowboying on our show horses.,
yellowstone.txt,4845,de,,,No quiero que se haga el vaquero con nuestros caballos de exhibiciÛn.,I don't need him cowboying on our show horses.,
yellowstone.txt,5014,sobre,,TO,Ya sabes lo que dicen sobre ser vaquero... Si fuera f·cil todos lo harÌan.,You know what they say about cowboying... if it was easy everyone would do it.,
yellowstone.txt,5076,para,,PU,øPuedes venir maÒana a ayudar para que salga lo que queda?,Can you come tomorrow and get the rest on the road?,
yellowstone.txt,5077,a,,PU,øPuedes venir maÒana a ayudar para que salga lo que queda?,Can you come tomorrow and get the rest on the road?,
yellowstone.txt,5102,a,,RE,Se lo preguntarÈ a mi mujer.,I need to ask my wife.,
yellowstone.txt,5245,de,,,Eres m·s fuerte de lo que yo era.,You're stronger than I was.,
yellowstone.txt,5425,por,,CA,Gracias por venir.,Thank you for coming.,
yellowstone.txt,5500,por,,ID,øPor quÈ hay tan pocos consejeros?,Why so few council members?,
yellowstone.txt,5527,a,,IS,Me cuesta creer que apoyen un oleoducto a travÈs de la Reserva.,I find it hard to believe they'd support a pipeline through the reservation.,
yellowstone.txt,5545,de,,,Me cuesta creer que apoyen un oleoducto a travÈs de la Reserva.,I find it hard to believe they'd support a pipeline through the reservation.,
yellowstone.txt,5652,a,,PU,Suponiendo que hayas venido a eso.,Assuming you're here to give it.,
yellowstone.txt,5691,en,,IS,Bueno no me gustarÌa nada tener un oleoducto en mis tierras.,Well this is how bad I don't want a pipeline on my land.,
yellowstone.txt,5767,con,,CO,Muy bien øy quiÈn empieza con esto?,All right so who starts this deal?,
yellowstone.txt,5802,a,,RE,Te lo dejarÈ a ti.,I'll leave that to you.,
yellowstone.txt,5870,de,,,De acuerdo.,All right.,
yellowstone.txt,5901,para,,PU,He convocado esta reuniÛn de urgencia de la Asamblea para denunciar una negligencia atroz.,I have called this emergency meeting of the Assembly to address an egregious act of dereliction.,
yellowstone.txt,5920,de,,,He convocado esta reuniÛn de urgencia de la Asamblea para denunciar una negligencia atroz.,I have called this emergency meeting of the Assembly to address an egregious act of dereliction.,
